cluster,avg_dep_delay_center,avg_arr_delay_center,cancellation_rate_center,avg_flight_makeup_center,arr_delay_stddev_center,diverted_rate_center,avg_carrier_delay_center,avg_weather_delay_center,avg_nas_delay_center,avg_security_delay_center,avg_late_aircraft_delay_center,pca_x,pca_y
1,0.7154938839609334,0.7600834684439409,-0.7880527689010931,0.23704749281403578,1.4065178565564598,0.9322433759084334,0.6190051185451002,1.5967396901525948,0.7458303435955418,3.2920603999312155,0.7042850228623608,-2.661243496854912,1.356451070595621
2,-0.6910094875324411,-0.6653571473175003,-0.23023429499226886,-0.0703278133363266,-0.7179651640696805,-0.5660846283381302,-0.6476962953186509,-0.4291889299467468,-0.15341807907309132,-0.2597174116268235,-0.6109665481053596,1.6764288258159805,-0.2064821459131593
0,0.9625164032597198,0.912554742019212,0.5259854257678483,0.06511500277531537,0.8674406912001967,0.7192867301593235,0.9125130488008211,0.3673543498842755,0.09630285779783848,-0.24286422138332542,0.8366894723961021,-2.1500374219345866,0.05908121934193199
